0	43.36065574	0.208280192
0.01	43.44262295	0.197183487
0.02	43.57377049	0.187469746
0.03	43.42622951	0.199760587
0.04	43.59016393	0.194282432
0.05	43.40983607	0.190155728
0.06	43.60655738	0.195505675
0.07	43.6557377	0.204245326
0.08	43.78688525	0.219507109
0.09	43.83606557	0.215943477
0.1	43.86885246	0.223518579
0.11	43.98360656	0.232808484
0.12	44.19672131	0.232043861
0.13	44.40983607	0.255429719
0.14	44.57377049	0.251341211
0.15	44.80327869	0.258968862
0.16	44.93442623	0.245389914
0.17	45.18032787	0.243919386
0.18	45.32786885	0.252665653
0.19	45.60655738	0.264483861
0.2	45.60655738	0.277175724
0.21	45.95081967	0.254443566
0.22	45.96721311	0.246570569
0.23	46.18032787	0.239544117
0.24	46.32786885	0.222624734
0.25	46.29508197	0.2404652
0.26	46.60655738	0.227973261
0.27	46.63934426	0.226523617
0.28	46.57377049	0.216284446
0.29	46.67213115	0.221433854
0.3	46.62295082	0.23469991
0.31	46.80327869	0.214270956
0.32	46.72131148	0.232398511
0.33	46.52459016	0.224852684
0.34	46.67213115	0.230788902
0.35	46.80327869	0.225103152
0.36	46.95081967	0.219881981
0.37	46.7704918	0.230412963
0.38	46.78688525	0.217084613
0.39	46.81666667	0.226027305
0.4	46.73333333	0.226480155
0.41	46.83333333	0.231609558
0.42	46.8	0.215264483
0.43	46.85	0.239335373
0.44	46.81666667	0.22113921
0.45	46.61666667	0.220644444
0.46	46.71666667	0.238496734
0.47	46.63333333	0.219246931
0.48	46.6	0.255218753
0.49	46.9	0.239192631
0.5	46.61666667	0.230337916
0.51	46.56666667	0.22708255
0.52	46.48333333	0.236656661
0.53	46.5	0.237817949
0.54	46.56666667	0.2121535
0.55	46.53333333	0.203072932
0.56	46.63333333	0.214204165
0.57	46.58333333	0.223352091
0.58	46.41666667	0.217149525
0.59	46.58333333	0.214618312
0.6	46.38333333	0.20524764
0.61	46.48333333	0.224815245
0.62	46.46666667	0.216108992
0.63	46.45	0.219817361
0.64	46.35	0.227633345
0.65	46.16666667	0.216992189
0.66	46.03333333	0.222954168
0.67	46.2	0.208821832
0.68	46.08333333	0.220891966
0.69	46.01666667	0.207102924
0.7	45.9	0.211293182
0.71	45.71666667	0.216897733
0.72	45.66666667	0.22864135
0.73	45.46666667	0.229595352
0.74	45.35	0.23355766
0.75	45.13333333	0.228402227
0.76	45.06666667	0.234773076
0.77	44.9	0.245950815
0.78	44.61666667	0.247491973
0.79	44.51666667	0.254459318
0.8	44.33333333	0.249224663
0.81	44.25	0.240246913
0.82	44.06666667	0.258057759
0.83	43.75	0.246976249
0.84	43.83333333	0.230426863
0.85	43.46666667	0.245691471
0.86	43.45	0.216056307
0.87	43.38333333	0.229148658
0.88	43.4	0.202713828
0.89	43.33333333	0.218872754
0.9	43.2	0.223973066
0.91	43.16666667	0.207991523
0.92	43.1	0.199315769
0.93	43.05	0.201666554
0.94	43.1	0.207377589
0.95	43.31666667	0.218654188
0.96	43.25	0.199212932
0.97	43.15	0.215296212
0.98	43.2	0.210126166
0.99	43.4	0.20934454
